15.08.2018;67,2878
16.08.2018;66,8345
17.08.2018;66,9725
19.08.2018;67,0459
20.08.2018;66,9617
21.08.2018;67,269
22.08.2018;68,022
23.08.2018;68,1992
24.08.2018;67,058
26.08.2018;67,1147
27.08.2018;67,4358
28.08.2018;67,7765
29.08.2018;67,9098
30.08.2018;68,2027
31.08.2018;67,481
01.09.2018;67,481
02.09.2018;67,559
03.09.2018;67,8984
04.09.2018;68,134
05.09.2018;68,149
06.09.2018;69,1458
07.09.2018;69,8766
08.09.2018;69,8766
09.09.2018;69,7028
10.09.2018;70,5373
11.09.2018;69,3749
12.09.2018;68,9081
13.09.2018;68,2389
14.09.2018;68,0022
16.09.2018;68,0058
17.09.2018;68,1304
18.09.2018;67,3347
19.09.2018;66,7902
20.09.2018;66,3362
21.09.2018;66,4686
22.09.2018;66,8183
23.09.2018;66,5627
24.09.2018;65,8713
25.09.2018;65,7345
26.09.2018;65,8125
27.09.2018;65,536
28.09.2018;65,5798
30.09.2018;65,5835
01.10.2018;64,9364
02.10.2018;65,3883
03.10.2018;65,8976
04.10.2018;66,8184
05.10.2018;66,595
06.10.2018;66,62225
07.10.2018;66,5679
08.10.2018;66,6327
09.10.2018;66,2018
10.10.2018;66,9007
11.10.2018;66,2198
12.10.2018;66,03
